addr	busi_call	busi_id	lat	lng	note	stat_id	stat_nm	year	zcode	zscode
서울특별시 관악구 낙성대로4가길 5	1661-9408	ME	37.476296	126.9583876		ME174013	낙성대동주민센터	2017	11	11620
서울특별시 서초구 양재대로12길 74	1661-9408	ME	37.4536062	127.0428005		ME174027	서울추모공원	2017	11	11650
서울특별시 송파구 중대로 80	1661-9408	ME	37.4918392	127.1178931		ME174029	롯데마트 송파점	2017	11	11710
서울특별시 은평구 수색로 342-1	1661-9408	ME	37.5867665	126.8880299		ME174037	현대자동차 수색대리점	2017	11	11380
서울특별시 종로구 인사동5길 29	1661-9408	ME	37.5718148	126.9850443		ME174039	태화빌딩	2017	11	11110
서울특별시 서초구 양재대로12길 73-71 (원지동)	1661-9408	ME	37.4600218	127.0420378		ME178009	서울만남(부산) 휴게소	2017	11	11650
서울특별시 서대문구 연희로 353	1661-9408	ME	37.589864395	126.93449341		ME181102	스위스그랜드호텔(구 그랜드힐튼호텔)	2018	11	11410
서울특별시 중구 소공로 51번지	1661-9408	ME	37.559534	126.981817		ME181150	우리은행본점	2018	11	11140
서울특별시 강서구 양천로 251, 입구 우측	1661-9408	ME	37.5728411	126.8323738		ME183001	마곡레포츠센터 	2018	11	11500
서울특별시 도봉구 창2동 582-22	1661-9408	ME	37.6413031	127.0364035		ME183002	창2동 제4공영주차장	2018	11	11320
서울특별시 도봉구 창3동 504-21, 좌측 안쪽	1661-9408	ME	37.6332433	127.0411144		ME183003	창3동 제1공영주차장	2018	11	11320
서울특별시 마포구 노고산동 33-1, B3 28	1661-9408	ME	37.55493	126.9389738		ME183004	창천공영주차장	2018	11	11440
서울특별시 관악구 난곡로 67	1661-9408	ME	37.4616153	126.9189711		ME183006	난향동 주민센터	2018	11	11620
서울특별시 도봉구 쌍문3동 315-62, 지하 1층 안쪽	1661-9408	ME	37.6492416	127.0293271		ME183008	쌍문3동 제2공영주차장	2018	11	11320
서울특별시 마포구 상암동 월드컵북로 58길 15, 지하4층 18	1661-9408	ME	37.5823581	126.886648		ME183009	스탠포드호텔코리아	2018	11	11440
서울특별시 영등포구 의사당대로1, 국회도서관 앞	1661-9408	ME	37.530302464	126.91764312		ME183103	국회도서관	2018	11	11560
서울특별시 영등포구 의사당대로1, 국회의원회관 주차장 우측	1661-9408	ME	37.528194	126.914480		ME183219	국회의원회관	2018	11	11560
서울특별시 노원구 덕릉로 450	1661-9408	ME	37.644779	127.059382		ME184075	노원에코센터	2018	11	11350
서울특별시 영등포구 양산로111	1661-9408	ME	37.524606274	126.89537473		ME184076	영등포구청 환승공영주차장	2018	11	11560
서울특별시 영등포구 여의대방로 53길 22	1661-9408	ME	37.5113854	126.9227830		ME18B159	성애병원	2018	11	11560
서울특별시 구로구 개봉동 134-8	1661-9408	ME	37.499851322	126.85136664		ME18B163	개봉1동 주민센터 옆 공영주차장	2018	11	11530
서울특별시 구로구 벚꽃로 370 	1661-9408	ME	37.48739	126.88051		ME18B164	하늘공원주차장	2018	11	11530
서울특별시 도봉구 쌍문2동 710-4	1661-9408	ME	37.66116	127.03864		ME18B165	쌍문2동 제3공영주차장	2018	11	11320
서울특별시 서초구 남부순환로 2584	1661-9408	ME	37.483278518	127.03235055		ME18B166	서초구청	2018	11	11650
서울특별시 성북구 정릉동 829-1	1661-9408	ME	37.61846	126.9969		ME18B167	북한산국립공원 정릉탐방지원센터	2018	11	11290
서울특별시 은평구 진관동 278	1661-9408	ME	37.65584	126.94885		ME18B168	북한산국립공원주차장	2018	11	11380
서울특별시 종로구 창의문로 145	1661-9408	ME	37.59246	126.96412		ME18B169	부암동 주민센터	2018	11	11110
서울특별시 강남구 남부순환로3104	1661-9408	ME	37.49584	127.07223		ME18B170	SETEC	2018	11	11680
서울특별시 강서구 양천로61길 101	1661-9408	ME	37.56198	126.86373		ME18B175	가양레포츠센터	2018	11	11500
서울특별시 강서구 화곡로65길62	1661-9408	ME	37.55962	126.85057		ME18B176	강서구민올림픽체육센터	2018	11	11500
서울특별시 노원구 상계2동 373-13	1661-9408	ME	37.65660	127.06777		ME18B177	상계2동 공영주차장	2018	11	11350
서울특별시 송파구 성내천로299-7	1661-9408	ME	37.49427	127.15624		ME18B179	마천동2공영주차장	2018	11	11710
서울특별시 송파구 오금로68길8	1661-9408	ME	37.4923661	127.1500523		ME18B180	거여동공영주차장	2018	11	11710
서울특별시 송파구 성내천로33가길20	1661-9408	ME	37.50028	127.15482		ME18B181	천마공영주차장	2018	11	11710
서울특별시 은평구 은평로 111	1661-9408	ME	37.60077	126.92049		ME18B183	이마트 은평점	2018	11	11380
서울특별시 강남구 개포로 621	1661-9408	ME	37.49414	127.07879		ME18B278	sh서울주택도시공사	2018	11	11680
서울특별시 강동구 성내로 25	1661-9408	ME	37.5298976	127.1248664		ME18B279	강동구청	2018	11	11740
서울특별시 동대문구 약령중앙로 26	1661-9408	ME	37.58051	127.03715		ME18B284	서울약령시 공영주차장	2018	11	11230
서울특별시 종로구 새문안로 55	1661-9408	ME	37.5713470	126.9698538		ME18B288	서울역사박물관	2018	11	11110
서울특별시 성동구 광나루로4가길 23	1661-9408	ME	37.54909	127.05516		ME18B408	성수2가 공영주차장	2018	11	11200
서울특별시 서대문구 충정로2가 78-13	1661-9408	ME	37.5652353	126.9645306		ME19A149	충현동 제1공영주차장	2019	11	11410
서울특별시 서대문구 남가좌2동 3-75	1661-9408	ME	37.583014499999	126.9231095		ME19A150	남가좌2동 공영주차장	2019	11	11410
서울특별시 서초구 반포동 49-8	1661-9408	ME	37.499812075338	127.010502727		ME19A151	미도아파트 앞 공영주차장	2019	11	11650
서울특별시 송파구 올림픽로 424 	1661-9408	ME	37.5171577	127.115847		ME19A152	올림픽공원	2019	11	11710
서울특별시 송파구 백제고분로 242	1661-9408	ME	37.502451999999	127.093104199		ME19A153	구민회관	2019	11	11710
서울특별시 영등포구 의사당대로 22	1661-9408	ME	37.5269301	126.9179381		ME19A159	한국장애인개발원 본사	2019	11	11560
서울특별시 영등포구 영신로 10길 15	1661-9408	ME	37.514279899999	126.9093244		ME19A160	영등포본동제1(공영주차장)	2019	11	11560
서울특별시 마포구 성산로 128	1661-9408	ME	37.563642399999	126.908286399		ME19A164	마포중앙도서관	2019	11	11440
서울특별시 용산구 용산동3가 1-92	1661-9408	ME	37.5335137	126.975672		ME19A170	국방부 서문 주차장	2019	11	11170
서울특별시 강남구 광평로 126	1661-9408	ME	37.4831988	127.0864176		ME19A171	일원본동 주민센터	2019	11	11680
서울특별시 강남구 개포로 625	1661-9408	ME	37.4959067	127.0799979		ME19A243	탄천물재생센터	2020	11	11680
서울특별시 노원구 노원로75	1661-9408	ME	37.628190798088	127.083195864		ME19A244	한국원자력의학원 본사	2019	11	11350
서울특별시 마포구 성암로 197	1661-9408	ME	37.577011200000	126.8973596		ME19A245	상암1 공영주차장	2019	11	11440
서울특별시 마포구 매봉산로 80	1661-9408	ME	37.5783444	126.8941079		ME19A246	Park M (주차복합빌딩)	2019	11	11440
서울특별시 서초구 방배중앙로 193	1661-9408	ME	37.496222	126.985393		ME19A247	이수공영주차장2	2020	11	11650
서울특별시 서초구 방배중앙로 193	1661-9408	ME	37.496222	126.985393		ME19A248	이수공영주차장	2019	11	11650
서울특별시 성동구 성덕정길 115	1661-9408	ME	37.5370292	127.0563866		ME19A249	성수 2가1동 공영주차장	2019	11	11200
서울특별시 성동구 무학봉15길 48	1661-9408	ME	37.5602689	127.0278376		ME19A250	하왕십리 공영주차장	2019	11	11200
서울특별시 성동구 둘레길 47-5	1661-9408	ME	37.5369369	127.0491411		ME19A251	강변 공영주차장	2019	11	11200
서울특별시 성동구 독서당로63길 40	1661-9408	ME	37.5544151	127.03102999999		ME19A252	응봉동 공영주차장	2019	11	11200
서울특별시 마포구 토정로 2	1661-9408	ME	37.545502369555	126.911413488		ME19A265	양화진 공영주차장	2019	11	11440
서울특별시 은평구 통일로 1050	1661-9408	ME	37.6374578	126.9175874		ME19A274	롯데마트 은평점	2019	11	11380
서울특별시 마포구 동교로1길 39	1661-9408	ME	37.55503247	126.89778505		ME19A601	망원동 공영주차장1	2019	11	11440
서울특별시 영등포구 가마산로 538	1661-9408	ME	37.504172	126.916159		ME19D118	서울 해군회관	2019	11	11560
서울특별시 송파구 올림픽로	1661-9408	ME	37.514973	127.123837		ME19X403	서울올림픽공원 남2문주차장	2019	11	11710
서울특별시 노원구 노원로 	1661-9408	ME	37.646872	127.070993		ME19X417	롯데마트 중계점 야외주차장	2019	11	11350
서울특별시 강서구 발산로 40	1661-9408	ME	37.550943828	126.81841020		ME19Y284	서울 농수산식품공사 강서지부	2019	11	11500
서울특별시 송파구 양재대로 932	1661-9408	ME	37.494161	127.113843		ME19Y601	가락시장	2019	11	11710
서울특별시 강남구 개포동 1273	1661-9408	ME	37.475064	127.051703		ME20A193	포이초교 공영노외주차장	2020	11	11680
서울특별시 강남구 도곡동 922	1661-9408	ME	37.486856	127.037584		ME20A194	언주초교 공영노외주차장	2020	11	11680
서울특별시 강남구 수서동 718	1661-9408	ME	37.48871435	127.10522824		ME20A195	강남스포츠문화센터	2021	11	11680
서울특별시 강남구 압구정동 453	1661-9408	ME	37.5314038	127.0273349		ME20A196	압구정로29길 노상주차장	2020	11	11680
서울특별시 강동구 천호대로 1183	1661-9408	ME	37.534716373	127.14254194		ME20A197	길동복합청사	2020	11	11740
서울특별시 강북구 오현로 117	1661-9408	ME	37.623253	127.037312		ME20A198	오동골프클럽	2020	11	11305
서울특별시 노원구 동일로197길 24	1661-9408	ME	37.628759783	127.06998428		ME20A199	노원문화원	2020	11	11350
서울특별시 서초구 사평대로28길 70	1661-9408	ME	37.496299	127.002285		ME20A1a0	반포4동주민센터 공영주차장	2020	11	11650
서울특별시 서초구 방배로23길 31-6	1661-9408	ME	37.485166	126.992489		ME20A1a1	방배1동 공영주차장	2020	11	11650
서울특별시 서초구 서초대로54길 45	1661-9408	ME	37.492899	127.01638		ME20A1a2	무궁화 공영주차장	2020	11	11650
서울특별시 서초구 원지동 361-1	1661-9408	ME	37.446130	127.056479		ME20A1a3	청계산근린광장 공영주차장	2021	11	11650
서울특별시 서초구 동산로 35	1661-9408	ME	37.475064	127.051703		ME20A1a4	양재근린공원 공영주차장	2021	11	11650
서울특별시 영등포구 신길로60길 34	1661-9408	ME	37.513514	126.9139		ME20A1a5	영등포본동제2공영주차장	2020	11	11560
서울특별시 영등포구 대림로 244	1661-9408	ME	37.502455	126.897106		ME20A1a6	한국상하수도협회	2020	11	11560
서울특별시 중랑구 겸재로23길 27	1661-9408	ME	37.58793511	127.0808933		ME20A1a7	면목2동공영주차장	2021	11	11260
서울특별시 중랑구 중화동 73-5	1661-9408	ME	37.59871	127.072706		ME20A1a8	중화제1공영주차장	2021	11	11260
서울특별시 중랑구 중화동 73-10	1661-9408	ME	37.595670	127.079469		ME20A1a9	중화제4공영주차장	2021	11	11260
서울특별시 중랑구 중화동 73-6	1661-9408	ME	37.595325	127.077539		ME20A1b0	중랑역제1공영주차장	2021	11	11260
서울특별시 광진구 능동로 76	1661-9408	ME	37.5375337	127.0705319		ME20A278	광진문화예술회관	2020	11	11215
서울특별시 동대문구 회기로 85	1661-9408	ME	37.5921192	127.0473764		ME20A279	한국과학기술원 서울캠퍼스	2021	11	11230
서울특별시 성동구 청계천로 540	1661-9408	ME	37.571579	127.036101		ME20A280	서울시설공단	2020	11	11200
서울특별시 양천구 목동동로 257	1661-9408	ME	37.526755	126.875324		ME20A301	현대백화점 목동점	2021	11	11470
서울특별시 마포구 월드컵로 212	1661-9408	ME	37.567121	126.9017038		ME20A409	마포구청	2020	11	11440
서울특별시 영등포구 여의도동 1	1661-9408	ME	37.5318027	126.9127433		ME20A410	국회 서편 주차장	2020	11	11560
서울특별시 영등포구 여의도동 1	1661-9408	ME	37.53175	126.919483		ME20A411	국회 헌정기념관 주차장	2020	11	11560
서울특별시 구로구 경인로 113	1661-9408	ME	37.4923673	126.8345242		ME21A114	한국교통안전공단 구로자동차검사소	2021	11	11530
서울특별시 금천구 금하로 764	1661-9408	ME	37.4498682	126.914594		ME21A128	금천종합복지타운	2021	11	11545
서울특별시 강서구 우장산로 114	1661-9408	ME	37.5529955	126.8484225		ME21B131	화곡6-1 공영주차장	2021	11	11500
서울특별시 강서구 까치산로4길 22	1661-9408	ME	37.5413318	126.8444607		ME21B132	볏골공원 공영주차장	2021	11	11500
서울특별시 강서구 초록마을로 126	1661-9408	ME	37.5376322	126.8504106		ME21B133	화곡8-2 공영주차장	2021	11	11500
서울특별시 도봉구 쌍문1동 378-35	1661-9408	ME	37.6485169	127.02579		ME21B157	쌍문1동 2공영주차장	2021	11	11320
서울특별시 강북구 오현로21길 84	1661-9408	ME	37.624958	127.0332077		ME21B164	번동 햇살 공영주차장	2021	11	11305
서울특별시 광진구 뚝섬로52길 74-1	1661-9408	ME	37.5299304	127.0770995		ME21B168	자양2동 유수지 주차장	2021	11	11215
서울특별시 은평구 진흥로 58	1661-9408	ME	37.6020296	126.9214743		ME21B171	서울서부경찰서	2021	11	11380
서울특별시 마포구 마포대로 183	1661-9408	ME	37.5507749	126.9545677		ME21B180	서울마포경찰서	2021	11	11440
서울특별시 성북구 화랑로 296	1661-9408	ME	37.6130724	127.0615437		ME21B1C3	석관동주민센터	2021	11	11290
서울특별시 강서구 양천로 550	1661-9408	ME	37.5578757	126.8600664		ME21B211	강서소방서	2021	11	11500
서울특별시 강남구 테헤란로114길 11	1661-9408	ME	37.5091846	127.0669683		ME21B234	서울강남경찰서	2021	11	11680
서울특별시 서대문구 통일로 97	1661-9408	ME	37.5637284	126.9676791		ME21B244	경찰청	2021	11	11410
서울특별시 동대문구 장한로 34	1661-9408	ME	37.56428	127.06685		ME21B245	동대문소방서	2021	11	11230
서울특별시 동작구 여의대방로10길 97	1661-9408	ME	37.4921248	126.914969		ME21B305	남부수도사업소	2021	11	11590
서울특별시 종로구 사직로8길 31	1661-9408	ME	37.5745443	126.9725192		ME21B309	서울경찰청	2021	11	11110
서울특별시 강북구 우이동 산101-5	1661-9408	ME	37.6634506	127.0129069		ME21B404	우이동교통광장	2021	11	11305
서울특별시 마포구 염리동 61-4	1661-9408	ME	37.5495525	126.9460746		ME21B412	마포소금나루도서관	2021	11	11440
서울특별시 동대문구 사가정로 30	1661-9408	ME	37.571706	127.051358		ME21C250	답십리1동주민센터	2021	11	11230
서울특별시 강서구 화곡로 308	1661-9408	ME	37.551406	126.850466		ME21C251	서울강서경찰서	2021	11	11500
서울특별시 강남구 개포로 509	1661-9408	ME	37.4895951	127.0683327		ME21D045	개포동공원 공영주차장	2021	11	11680
서울특별시 강남구 일원동 4-49	1661-9408	ME	37.493808	127.0872546		ME21D046	탄천제2호 공영주차장	2021	11	11680
서울특별시 금천구 범안로12가길 65	1661-9408	ME	37.4648944	126.8947719		ME21D047	독산1동 공영주차장	2021	11	11545
서울특별시 마포구 마포대로1길 19	1661-9408	ME	37.5394705	126.9430773		ME21D048	시설관리공단 마포유수지주차장	2021	11	11440
서울특별시 노원구 동일로 1697 (상계동)	1661-9408	ME	37.679927	127.054798		ME22C1B8	상계1동주민센터	2022	11	11350
서울특별시 영등포구 도림동 224-6	1661-9408	ME	37.5090784	126.8960627		ME22C1B9	도림동주민센터	2022	11	11560
서울특별시 은평구 갈현로11길 30	1661-9408	ME	37.605196	126.9064973		ME22C1C0	엔젤스헤이븐	2022	11	11380
서울특별시 영등포구 의사당대로 1	1661-9408	ME	37.5326039	126.9174606		ME22C802	국회의사당 6문	2022	11	11560
서울특별시 동대문구 회기로 85	1661-9408	ME	37.59332	127.04621		ME22D121	한국과학기술원 서울캠퍼스	2022	11	11230
서울특별시 중구 장충단로59	1661-9408	ME	37.5528698	127.0001305		ME22D134	국립중앙극장-2	2022	11	11140
서울특별시 양천구 가로공원로60가길 16(신월동)	1661-9408	ME	37.5342108	126.8266206		ME22D152	서서울어르신복지관	2022	11	11470
서울특별시 양천구 신정6동 322-5	1661-9408	ME	37.5167683	126.8635626		ME22D205	문화회관 동측주차장	2022	11	11470
서울특별시 중구 장충단로59	1661-9408	ME	37.5528698	127.0001305		ME22D402	국립중앙극장-1	2022	11	11140
서울특별시 용산구 이태원로 29	02-709-3162	ME	37.5373	126.9752		ME22M301	용산 전쟁기념관 소형 주차장	2022	11	11170
서울특별시 용산구 이태원로 29	02-709-3162	ME	37.5355	126.9772		ME22M302	용산 전쟁기념관 지하 주차장	2022	11	11170
서울특별시 강서구 마곡중앙2로 30	15441229	AH	37.55738068	126.8300020		AH000021	(주)아하 마곡 RD센터	2024	11	11500
서울특별시 도봉구 마들로 656	15441229	AH	37.66871612	127.0471314		AH000039	서울 도봉구청	2025	11	11320
서울특별시 서초구 사평대로2길 19-9	15441229	AH	37.49717207	126.9861774		AH000040	서울 혜광전력 신축오피스텔	2025	11	11650
서울특별시 동대문구 회기로 57	15441229	AH	37.59331396	127.0438452		AH000053	서울 국립산림과학원	2025	11	11230
서울특별시 도봉구 시루봉로 42	15441229	AH	37.654381122	127.02836981		AH000062	서울 쌍문종합체육센터	2025	11	11320
서울특별시 강남구 밤고개로 223	15441229	AH	37.47443586	127.10711137		AH000086	서울 강남센터뷰 오피스텔 B1	2025	11	11680
서울특별시 서초구 잠원로 213-10	1660-3793	AL	37.5214809	127.0152663	입주민 전용	ALAL0005	잠원한신한강	2024	11	11650
서울특별시 광진구 능동로 400	1833-4577	AM	37.565011	127.0845968		AM900008	보건복지행정타운 충전소	2022	11	11215
서울특별시 광진구 능동로 400	1833-4577	AM	37.565011	127.0845968		AM900009	보건복지행정타운(경기북부) 급속충전소	2022	11	11215
서울특별시 마포구 성암로 179	1833-4577	AM	37.5761509	126.8987638		AM900012	서울 한샘상암사옥 충전소	2022	11	11440
서울특별시 강서구 공항대로 186	1833-4577	AM	37.559106	126.8280365	시설 상황에 따라 이용이 제한될 수 있음	AM900040	마곡로뎀타워 급속충전소	2023	11	11500
서울특별시 강서구 공항대로 186	1833-4577	AM	37.55909967	126.8279956	시설 상황에 따라 이용이 제한될 수 있음	AM900041	마곡로뎀타워 충전소	2023	11	11500
서울특별시 강남구 테헤란로44길 8	1833-4577	AM	37.502327015	127.0444446	시설 상황에 따라 이용이 제한될 수 있음	AM900042	서울 아이콘역삼빌딩 충전소	2023	11	11680
서울특별시 강남구 선릉로 757	1833-4577	AM	37.5225918	127.0303773		AM900043	더채플청담빌딩	2023	11	11680
서울특별시 강남구 논현로 549	1833-4577	AM	37.505084699	127.02599437		AM900044	더채플논현빌딩	2023	11	11680
서울특별시 서대문구 경기대로 47	1833-4577	AM	37.563801799	126.95818885		AM900045	진양빌딩	2023	11	11410
서울특별시 종로구 창경궁로 117	1833-4577	AM	37.57280393	126.9970973		AM900049	서울하나손해보험빌딩	2023	11	11110
서울특별시 강남구 테헤란로 318	1833-4577	AM	37.50317135	127.0460709		AM900055	강남일옥빌딩(신한강남L타워)	2024	11	11680
서울특별시 송파구 위례광장로 270	1833-4577	AM	37.47709543	127.1437235		AM900057	송파 와이즈더샵	2024	11	11710
서울특별시 중구 소월로 10	1833-4577	AM	37.55854116	126.9754111		AM900061	단암타워	2024	11	11140
서울특별시 강남구 학동로97길 20	1833-4577	AM	37.52114656	127.0555181		AM900062	휴네시온	2024	11	11680
서울특별시 성동구 아차산로 132	1833-4577	AM	37.54359489	127.0583489		AM900065	성수드림빌드지식산업센터	2025	11	11200
서울특별시 마포구 매봉산로 80	070-485-2188	AM	37.57853	126.894285		AMAM0003	파크엠빌딩	2025	11	11440
서울특별시 용산구 청파로73길 34	070-485-2188	AM	37.550569	126.968172		AMAM0004	서계동 청년주택	2025	11	11170
서울특별시 성동구 마조로 66	070-485-2188	AM	37.5636201	127.041975		AMAM0005	왕십리 청년주택	2025	11	11200
서울특별시 광진구 자양로 145-1	070-485-2188	AM	37.541724	127.081597		AMAM0009	건국대 사범대학부속 중학교	2025	11	11215
서울특별시 종로구 종로1길 50	1600-8025	BE	37.574641	126.978913	주차 요금 : 10분당 1,000원 / 워터 회원은 급속 충전 시 30분 주차 무료 (B동 로비에서 할인권 수령)	BE111108	워터 서울 광화문	2023	11	11110
서울특별시 은평구 대서문길 24	1600-8025	BE	37.6566607	126.9467704		BE240104	워터 북한산 제1주차장	2024	11	11380
서울특별시 송파구 법원로11길 12	1600-8025	BE	37.485955450	127.11797785		BE240105	워터 송파 한양타워	2024	11	11710
서울특별시 강서구 양천로27길 169	1600-8025	BE	37.580889599	126.81949056		BE240301	워터 서울 태영운수	2024	11	11500
서울특별시 송파구 올림픽로 319	1600-8025	BE	37.5157661	127.1056117		BE240709	워터 서울시교통회관	2024	11	11710
서울특별시 은평구 통일로89길 12-6	1833-9131	BN	37.6248739	126.918642	외부인 사용불가	BNAA0101	은평구 갈현노인복지관	2021	11	11380
서울특별시 금천구 범안로12가길 65	1833-9131	BN	37.464822	126.894850		BNAA0104	독산1동 공영주차장	2023	11	11545
서울특별시 금천구 시흥대로98길 36	1833-9131	BN	37.463768	126.89908		BNAA0105	독산2동 공영주차장	2023	11	11545
서울특별시 금천구 독산로108길 44	1833-9131	BN	37.479632	126.906450		BNAA0106	독산3동 공영주차장	2023	11	11545
서울특별시 금천구 독산로24마길 30	1833-9131	BN	37.454791	126.909030		BNAA0107	삼성체육공원 공영주차장	2023	11	11545
서울특별시 금천구 독산로50마길 6	1833-9131	BN	37.460893	126.910952		BNAA0108	시흥4동 효봉 공영주차장	2023	11	11545
서울특별시 금천구 독산로36나길 21	1833-9131	BN	37.459156	126.908331		BNAA0109	시흥4동 공영주차장	2023	11	11545
서울특별시 중구 을지로39길 40	1833-9131	BN	37.568327	127.005666		BNAA0201	중구구민회관 주차장	2023	11	11140
서울특별시 성북구 안암로3길 35	1833-9131	BN	37.580308	127.022764		BNAA0203	보문동 주민센터	2023	11	11290
서울특별시 용산구 효창원로69가길 2	1833-9131	BN	37.541627	126.961464		BNAA0302	용산구 시설관리공단	2023	11	11170
서울특별시 종로구 종로 14	1833-9131	BN	37.569774	126.978871		BNAB0301	한국무역보험공사 종로	2024	11	11110
서울특별시 중구 다산로24가길 23	1833-9131	BN	37.556153	127.015808		BNAB0510	동산 공영주차장	2023	11	11140
서울특별시 관악구 조원중앙로2길 19	1833-9131	BN	37.481038	126.905714	시설 상황에 따라 사용 제한 될 수 있음	BNAB0595	서울 관악구 조원동 제1공영주차장	2023	11	11620
서울특별시 구로구 디지털로31길 41	1833-9131	BN	37.485169	126.892720	상황에 따라 변동	BNAG3302	이앤씨6차	2022	11	11530
서울특별시 성동구 아차산로17길 49	1833-9131	BN	37.539479152	127.08428712		BNAH3301	생각공장 데시앙플렉스(성수동)	2021	11	11200
서울특별시 성북구 한천로76길 41	1833-9131	BN	37.611524	127.065107		BNAH3702	신생중앙교회(서울 성북구)	2023	11	11290
서울특별시 성북구 화랑로 63	1833-9131	BN	37.602587	127.039420		BNAH3801	성북구 보건소	2023	11	11290
서울특별시 성북구 정릉로6가길 3	1833-9131	BN	37.609472	126.995815		BNAI4405	국민대 앞 공영주차장	2023	11	11290
서울특별시 강남구 언주로 721	1833-9131	BN	37.518303	127.033965	주말 및 공휴일 미개방	BNAJ5402	서울본부세관	2023	11	11680
서울특별시 영등포구 여의대방로 359	1833-9131	BN	37.518669	126.929118		BNBN0037	서울 영등포구 KBS 별관	2022	11	11560
서울 강북구 인수봉로78길 24 (수유동, 장미원시장 공영주차장)	1833-9131	BN	37.6444975	127.0119167	시설 상황에 따라 제한 될 수 있음	BNBN0058	서울 강북구 장미원시장 공영주차장	2022	11	11305
서울특별시 중구 다산로 174 (신당동, 청구공영주차장)	1833-9131	BN	37.5588975	127.0133552		BNBN0063	중구 청구 공영주차장	2022	11	11140
서울 성북구 장위동 77-79	1833-9131	BN	37.6171752	127.0528503	시설 상황에 따라 제한 될 수 있음	BNBN0070	서울 성북구 장위3동 마을공원 공영주차장	2022	11	11290
서울특별시 중구 다산로24가길 23 (신당동, 동산공영주차장)	1833-9131	BN	37.5563343	127.0159693		BNBN0071	중구 동산 공영주차장	2022	11	11140
서울특별시 중구 다산로33길 3 (신당동, 신당동 공공복합청사)	1833-9131	BN	37.5620232	127.0144255		BNBN0072	중구 신당동 공영주차장	2022	11	11140
서울특별시 중구 서소문로6길 16 (중림동, 중림종합복지센터)	1833-9131	BN	37.5594559	126.9661931		BNBN0076	중구 중림어르신데이케어센터	2022	11	11140
서울특별시 중구 신당동 52-7	1833-9131	BN	37.5614930	127.0188986		BNBN0079	중구 동화동 공영주차장	2022	11	11140
서울 성북구 동소문로 260 (하월곡동, 길음역환승주차장)	1833-9131	BN	37.6040589	127.0257971	시설 상황에 따라 제한 될 수 있음	BNBN0084	서울 성북구 길음환승주차장	2022	11	11290
서울특별시 강서구 방화대로44길 42	1833-9131	BN	37.571569	126.817610	시설 상황에 따라 제한 될 수 있음	BNBN0090	서울 강서구 마곡노블리안아파트	2021	11	11500
서울특별시 성북구 보문로29길 49	1833-9131	BN	37.586122	127.014929		BNBN0101	서울 성북구 경동고 공영주차장 지하1층	2022	11	11290
서울 성북구 화랑로 211 (장위동, 성북벤처창업지원센터)	1833-9131	BN	37.5450671	127.0817100	시설 상황에 따라 제한 될 수 있음	BNBN0102	서울 성북구 벤처창업지원센터 주차장	2022	11	11290
서울특별시 영등포구 신길로40길 5 (신길동, 신길4동 공원지하주차장)	1833-9131	BN	37.5083741	126.9112832		BNBN0105	영등포구 신길4동 1마을공원 공영주차장	2023	11	11560
서울특별시 영등포구 대림로 106 (대림동, 대림어린이공원지하주차장)	1833-9131	BN	37.4911274	126.9034401		BNBN0106	영등포구 대림어린이공원 공영주차장	2023	11	11560
서울특별시 영등포구 디지털로37나길 21 (대림동)	1833-9131	BN	37.4915718	126.8997046		BNBN0154	영등포구 대림2동 중앙시장 공영주차장	2023	11	11560
서울특별시 금천구 시흥대로98길 36	1833-9131	BN	37.463940	126.899975		BNBN0157	서울 금천구 독산2동 공영주차장	2023	11	11545
서울특별시 영등포구 영등포동1가 35	1833-9131	BN	37.5177129	126.9145095		BNBN0177	영등포구 신길환승5호선 공영주차장	2023	11	11560
서울특별시 영등포구 대림로22길 2 (대림동)	1833-9131	BN	37.4931492	126.9016302		BNBN0178	영등포구 대림1동 공영주차장	2023	11	11560
서울특별시 영등포구 가마산로31길 16 (대림동, 대림운동장)	1833-9131	BN	37.4997082	126.8946462		BNBN0180	영등포구 대림운동장 공영주차장	2023	11	11560
서울 성북구 아리랑로12길 4 (돈암동)	1833-9131	BN	37.5991599	127.0147151	시설 상황에 따라 제한 될 수 있음	BNBN0213	서울 성북구 시네마빌딩 주차장	2022	11	11290
서울 성북구 삼선동1가 278-6	1833-9131	BN	37.5845742	127.0074695	시설 상황에 따라 제한 될 수 있음	BNBN0257	서울 성북구 삼선동 공영주차장	2023	11	11290
서울특별시 중구 을지로39길 40 (을지로6가, 구민회관)	1833-9131	BN	37.5684795	127.0060501		BNBN0270	중구 중구구민회관 부설주차장	2022	11	11140
서울특별시 강서구 등촌로55길 33-16	1833-9131	BN	37.549780	126.861352	시설 상황에 따라 사용 제한 될 수 있음	BNBN0274	서울 강서구 등촌2-1공영주차장	2022	11	11500
서울특별시 금천구 독산로78다길 9	1833-9131	BN	37.469603	126.904410		BNBN0279	서울 금천구 독산4동 공영주차장	2023	11	11545
서울 성북구 장위로13길 9 (장위동, 공영주차장)	1833-9131	BN	37.6146844	127.0409897	시설 상황에 따라 제한 될 수 있음	BNBN0317	서울 성북구 장위1동 동방고개 공영주차장	2022	11	11290
서울특별시 금천구 시흥대로28길 35-9	1833-9131	BN	37.443121	126.905806		BNBN0320	서울 금천구 시흥3동 공영주차장	2023	11	11545
